userid,version,sum_gamerounds,retention_1,retention_7,retention_14
8347085,facebook,8,FALSE,FALSE,FALSE
8347202,facebook,10,TRUE,FALSE,FALSE
8347237,guest,109,TRUE,TRUE,TRUE
8347440,guest,6,FALSE,FALSE,FALSE
8347448,facebook,172,TRUE,TRUE,TRUE
8347631,facebook,13,FALSE,FALSE,FALSE
8347717,guest,11,FALSE,FALSE,FALSE
8347833,guest,9,FALSE,FALSE,FALSE
8347913,facebook,24,FALSE,FALSE,FALSE
8347989,facebook,43,TRUE,FALSE,FALSE
8348013,guest,212,TRUE,TRUE,TRUE
8348087,guest,121,FALSE,TRUE,TRUE
8348237,facebook,333,TRUE,TRUE,TRUE
8348379,facebook,44,TRUE,FALSE,FALSE
8348529,guest,2,FALSE,FALSE,FALSE
8348636,guest,12,TRUE,TRUE,TRUE
8349082,facebook,179,TRUE,TRUE,TRUE
8349504,facebook,81,TRUE,TRUE,TRUE
8349587,guest,6,FALSE,FALSE,FALSE
8349803,guest,129,TRUE,TRUE,TRUE
8349813,facebook,4,FALSE,FALSE,FALSE
8349846,facebook,24,TRUE,FALSE,FALSE
8349997,guest,45,TRUE,FALSE,FALSE
8350109,guest,316,TRUE,TRUE,TRUE
8350138,facebook,43,FALSE,FALSE,FALSE
8350405,facebook,60,TRUE,FALSE,FALSE
8350508,guest,3,TRUE,FALSE,FALSE
8350615,guest,10,TRUE,TRUE,TRUE
8350649,facebook,71,TRUE,FALSE,FALSE
8350668,facebook,37,TRUE,FALSE,FALSE
8350729,guest,70,TRUE,TRUE,TRUE
8350765,guest,50,TRUE,FALSE,FALSE
8350827,facebook,1,FALSE,FALSE,FALSE
8351083,facebook,5,FALSE,FALSE,FALSE
8351352,guest,9,FALSE,FALSE,FALSE
8351495,guest,20,FALSE,FALSE,FALSE
8351626,facebook,24,TRUE,FALSE,FALSE
8351711,facebook,22,TRUE,FALSE,FALSE
8351797,guest,3,FALSE,FALSE,FALSE
8351831,guest,7,FALSE,FALSE,FALSE
8351832,facebook,13,TRUE,FALSE,FALSE
8351833,facebook,139,TRUE,TRUE,TRUE
8351845,guest,20,FALSE,TRUE,TRUE
8352089,guest,56,TRUE,FALSE,FALSE
8352120,facebook,1,FALSE,FALSE,FALSE
8352127,facebook,34,FALSE,FALSE,FALSE
8352214,guest,298,TRUE,TRUE,TRUE
8352301,guest,4,FALSE,FALSE,FALSE
8352339,facebook,32,TRUE,FALSE,FALSE
8352422,facebook,51,TRUE,FALSE,FALSE
8352435,guest,1,FALSE,FALSE,FALSE
8352529,guest,2,FALSE,FALSE,FALSE
8352702,facebook,21,TRUE,FALSE,FALSE
8352703,facebook,3,FALSE,FALSE,FALSE
8352718,guest,2,FALSE,FALSE,FALSE
8352925,guest,20,TRUE,FALSE,FALSE
8353069,facebook,2,FALSE,FALSE,FALSE
8353119,facebook,5,FALSE,FALSE,FALSE
8353125,guest,123,TRUE,FALSE,FALSE
8353246,guest,0,FALSE,FALSE,FALSE
8353271,facebook,427,TRUE,TRUE,TRUE
8353532,facebook,13,TRUE,FALSE,FALSE
8353592,guest,12,TRUE,FALSE,FALSE
8353834,guest,131,TRUE,TRUE,TRUE
8353954,facebook,15,FALSE,FALSE,FALSE
8354249,facebook,2,FALSE,FALSE,FALSE
8354352,guest,104,TRUE,FALSE,FALSE
8354362,guest,33,FALSE,FALSE,FALSE
8354516,facebook,157,TRUE,FALSE,FALSE
8354677,facebook,15,FALSE,TRUE,TRUE
8354689,guest,9,FALSE,FALSE,FALSE
8354751,guest,6,FALSE,FALSE,FALSE
8355036,facebook,15,TRUE,FALSE,FALSE
8355129,facebook,12,FALSE,FALSE,FALSE
8355294,guest,74,TRUE,FALSE,FALSE
8355361,guest,220,TRUE,TRUE,TRUE
8355438,facebook,8,FALSE,FALSE,FALSE
8355647,facebook,2,FALSE,FALSE,FALSE
8356047,guest,37,FALSE,FALSE,FALSE
8356098,guest,69,FALSE,FALSE,FALSE
8356113,facebook,5,FALSE,FALSE,FALSE
8356120,facebook,21,TRUE,FALSE,FALSE
8356202,guest,48,TRUE,FALSE,FALSE
8356296,guest,7,FALSE,FALSE,FALSE
8356301,facebook,25,TRUE,FALSE,FALSE
8356488,facebook,7,FALSE,FALSE,FALSE
8356647,guest,9,FALSE,FALSE,FALSE
8356735,guest,46,TRUE,FALSE,FALSE
8356804,facebook,18,FALSE,FALSE,FALSE
8356942,facebook,1,FALSE,FALSE,FALSE
8356946,guest,6,FALSE,FALSE,FALSE
8356991,guest,6,FALSE,FALSE,FALSE
8357064,facebook,2,FALSE,FALSE,FALSE
8357195,facebook,5,FALSE,FALSE,FALSE
8357437,guest,16,FALSE,FALSE,FALSE
8357510,guest,8,FALSE,FALSE,FALSE
8357566,facebook,160,TRUE,TRUE,TRUE
8357583,facebook,22,FALSE,FALSE,FALSE
8357603,guest,66,TRUE,FALSE,FALSE
8357643,guest,14,TRUE,FALSE,FALSE
8357730,facebook,46,TRUE,FALSE,FALSE
8358053,facebook,14,FALSE,FALSE,FALSE
8358221,guest,45,TRUE,TRUE,TRUE
8358310,guest,47,TRUE,FALSE,FALSE
8358330,facebook,8,FALSE,FALSE,FALSE
8358340,facebook,55,FALSE,TRUE,TRUE
8358578,guest,4,FALSE,FALSE,FALSE
8358603,guest,15,FALSE,FALSE,FALSE
8358717,facebook,16,FALSE,FALSE,FALSE
8358722,facebook,65,TRUE,FALSE,FALSE
8358750,guest,10,FALSE,FALSE,FALSE
8358999,guest,23,TRUE,FALSE,FALSE
8359201,facebook,4,FALSE,FALSE,FALSE
8359240,facebook,8,FALSE,FALSE,FALSE
8359298,guest,16,TRUE,FALSE,FALSE
8359328,guest,3,TRUE,FALSE,FALSE
8359354,facebook,27,TRUE,FALSE,FALSE
8359398,facebook,24,TRUE,FALSE,FALSE
8359563,guest,177,TRUE,TRUE,TRUE
8359710,guest,341,FALSE,TRUE,TRUE
8359885,facebook,2,FALSE,FALSE,FALSE
8359893,facebook,15,FALSE,FALSE,FALSE
8359972,guest,24,TRUE,FALSE,FALSE
8360115,guest,328,TRUE,TRUE,TRUE
8360355,facebook,1,FALSE,FALSE,FALSE
8360356,facebook,38,TRUE,FALSE,FALSE
8360554,guest,8,FALSE,FALSE,FALSE
8360740,guest,11,FALSE,FALSE,FALSE
8360795,facebook,7,FALSE,FALSE,FALSE
8360999,facebook,26,FALSE,FALSE,FALSE
8361066,guest,313,TRUE,TRUE,TRUE
8361329,guest,10,TRUE,FALSE,FALSE
8361489,facebook,4,FALSE,FALSE,FALSE
8361555,facebook,48,TRUE,TRUE,TRUE
8361565,guest,45,TRUE,FALSE,FALSE
8361719,guest,1,FALSE,FALSE,FALSE
8361917,facebook,48,FALSE,FALSE,FALSE
8361996,facebook,46,FALSE,TRUE,TRUE
8362227,guest,225,TRUE,TRUE,TRUE
8362275,guest,21,TRUE,FALSE,FALSE
8362337,facebook,17,TRUE,FALSE,FALSE
8362345,facebook,15,TRUE,FALSE,FALSE
8362392,guest,11,TRUE,FALSE,FALSE
8362444,guest,1,FALSE,FALSE,FALSE
8362481,facebook,90,FALSE,FALSE,FALSE
8362601,facebook,1,FALSE,FALSE,FALSE
8362719,guest,7,FALSE,FALSE,FALSE
8363451,guest,85,TRUE,FALSE,FALSE
8363630,facebook,48,TRUE,FALSE,FALSE
8363776,facebook,5,FALSE,FALSE,FALSE
8363945,guest,66,FALSE,TRUE,TRUE
8364285,guest,3,FALSE,FALSE,FALSE
8364386,facebook,37,FALSE,FALSE,FALSE
8364479,facebook,353,TRUE,FALSE,FALSE
8364639,guest,110,TRUE,FALSE,FALSE
8364646,guest,13,FALSE,FALSE,FALSE
8364806,facebook,33,FALSE,FALSE,FALSE
8364948,facebook,27,TRUE,FALSE,FALSE
8365260,guest,0,FALSE,FALSE,FALSE
8365537,guest,151,TRUE,TRUE,TRUE
8365541,facebook,4,FALSE,FALSE,FALSE
8365562,facebook,26,TRUE,FALSE,FALSE
8365627,guest,2,FALSE,FALSE,FALSE
8365686,guest,4,FALSE,FALSE,FALSE
8365697,facebook,4,FALSE,FALSE,FALSE
8365718,facebook,112,TRUE,FALSE,FALSE
8365748,guest,95,TRUE,FALSE,FALSE
8365948,guest,1,FALSE,FALSE,FALSE
8365964,facebook,25,TRUE,TRUE,TRUE
8366050,facebook,6,FALSE,FALSE,FALSE
8366324,guest,5,TRUE,FALSE,FALSE
8366482,guest,236,TRUE,TRUE,TRUE
8366543,facebook,5,FALSE,FALSE,FALSE
8366723,facebook,6,FALSE,FALSE,FALSE
8366759,guest,6,FALSE,FALSE,FALSE
8366920,guest,3,TRUE,FALSE,FALSE
8367163,facebook,73,TRUE,FALSE,FALSE
8367168,facebook,10,TRUE,FALSE,FALSE
8367557,guest,21,TRUE,FALSE,FALSE
8367735,guest,63,TRUE,FALSE,FALSE
8367851,facebook,39,FALSE,FALSE,FALSE
8367886,facebook,2,FALSE,FALSE,FALSE
8368100,guest,14,FALSE,TRUE,TRUE
8368251,guest,2,FALSE,FALSE,FALSE
8368342,facebook,119,TRUE,TRUE,TRUE
8368374,facebook,31,TRUE,FALSE,FALSE
8368375,guest,3,TRUE,FALSE,FALSE
8368378,guest,9,FALSE,FALSE,FALSE
8368431,facebook,155,TRUE,TRUE,TRUE
8368434,facebook,8,FALSE,FALSE,FALSE
8368451,guest,23,TRUE,TRUE,TRUE
8368724,guest,47,TRUE,FALSE,FALSE
8368798,facebook,196,TRUE,FALSE,FALSE
8368892,facebook,8,FALSE,FALSE,FALSE
8368977,guest,19,TRUE,FALSE,FALSE
8369026,guest,511,TRUE,TRUE,TRUE
8369181,facebook,0,FALSE,FALSE,FALSE
8369186,facebook,20,TRUE,FALSE,FALSE
8369213,guest,14,TRUE,FALSE,FALSE
8369283,guest,64,TRUE,FALSE,FALSE
8369421,facebook,3,FALSE,FALSE,FALSE
8369452,facebook,1,TRUE,FALSE,FALSE
8369514,guest,23,TRUE,FALSE,FALSE
8369612,guest,38,TRUE,FALSE,FALSE
8369837,facebook,0,FALSE,FALSE,FALSE
8370059,facebook,595,TRUE,TRUE,TRUE
8370205,guest,4,FALSE,FALSE,FALSE
8370261,guest,14,TRUE,FALSE,FALSE
8370267,facebook,80,TRUE,FALSE,FALSE
8370501,facebook,69,TRUE,TRUE,TRUE
8370606,guest,21,FALSE,FALSE,FALSE
8370901,guest,3,FALSE,FALSE,FALSE
8370936,facebook,7,FALSE,FALSE,FALSE
8371027,facebook,40,TRUE,TRUE,TRUE
8371056,guest,2,FALSE,FALSE,FALSE
8371342,guest,16,FALSE,FALSE,FALSE
8371606,facebook,575,TRUE,TRUE,TRUE
8371621,facebook,2,FALSE,FALSE,FALSE
8371832,guest,1,FALSE,FALSE,FALSE
8371881,guest,1,FALSE,FALSE,FALSE
8371958,facebook,31,FALSE,FALSE,FALSE
8371983,facebook,463,FALSE,FALSE,FALSE
8372035,guest,46,FALSE,TRUE,TRUE
8372087,guest,16,TRUE,FALSE,FALSE
8372117,facebook,1,FALSE,FALSE,FALSE
8372185,facebook,3,FALSE,FALSE,FALSE
8372194,guest,36,TRUE,FALSE,FALSE
8372324,guest,3,FALSE,FALSE,FALSE
8372397,facebook,30,TRUE,TRUE,TRUE
8372501,facebook,11,FALSE,FALSE,FALSE
8372590,guest,76,FALSE,TRUE,TRUE
8372738,guest,1,FALSE,FALSE,FALSE
8372803,facebook,10,TRUE,FALSE,FALSE
8372922,facebook,5,FALSE,FALSE,FALSE
8372939,guest,860,TRUE,TRUE,TRUE
8373254,guest,17,TRUE,FALSE,FALSE
8373357,facebook,6,FALSE,FALSE,FALSE
8373387,facebook,3,FALSE,FALSE,FALSE
8373451,guest,33,FALSE,FALSE,FALSE
8373456,guest,23,FALSE,FALSE,FALSE
8373718,facebook,3,FALSE,FALSE,FALSE
8374279,facebook,17,FALSE,FALSE,FALSE
8374298,guest,8,FALSE,FALSE,FALSE
8374395,guest,47,TRUE,FALSE,FALSE
8374500,facebook,321,TRUE,TRUE,TRUE
8374513,facebook,76,TRUE,TRUE,TRUE
8374623,guest,193,TRUE,FALSE,FALSE
8374750,guest,27,TRUE,FALSE,FALSE
8374757,facebook,33,TRUE,FALSE,FALSE
8374857,facebook,41,TRUE,TRUE,TRUE
8374902,guest,80,TRUE,FALSE,FALSE
8374904,guest,3,FALSE,FALSE,FALSE
8375098,facebook,1,FALSE,FALSE,FALSE
8375125,facebook,1,FALSE,FALSE,FALSE
8375345,guest,135,TRUE,TRUE,TRUE
8375535,guest,7,FALSE,FALSE,FALSE
8375571,facebook,12,TRUE,FALSE,FALSE
8375689,facebook,1,FALSE,FALSE,FALSE
8375714,guest,0,FALSE,FALSE,FALSE
8375764,guest,2,FALSE,FALSE,FALSE
8375876,facebook,2,FALSE,FALSE,FALSE
8375877,facebook,173,TRUE,TRUE,TRUE
8375929,guest,9,TRUE,FALSE,FALSE
8376008,guest,212,TRUE,TRUE,TRUE
8376061,facebook,180,TRUE,TRUE,TRUE
8376115,facebook,34,TRUE,FALSE,FALSE
8376183,guest,103,TRUE,TRUE,TRUE
8376264,guest,77,TRUE,FALSE,FALSE
8376394,facebook,26,TRUE,FALSE,FALSE
8376571,facebook,33,FALSE,FALSE,FALSE
8376791,guest,24,TRUE,FALSE,FALSE
8376865,guest,3,FALSE,FALSE,FALSE
8376910,facebook,4,FALSE,FALSE,FALSE
8376965,facebook,49,TRUE,FALSE,FALSE
8377131,guest,376,TRUE,FALSE,FALSE
8377390,guest,39,TRUE,FALSE,FALSE
8377768,facebook,204,TRUE,TRUE,TRUE
8377828,facebook,3,FALSE,FALSE,FALSE
8378348,guest,1,FALSE,FALSE,FALSE
8378593,guest,6,FALSE,FALSE,FALSE
8378601,facebook,16,TRUE,TRUE,TRUE
8378683,facebook,20,FALSE,TRUE,TRUE
8378689,guest,172,TRUE,TRUE,TRUE
8378765,guest,34,FALSE,FALSE,FALSE
8378814,facebook,155,TRUE,TRUE,TRUE
8378870,facebook,185,TRUE,TRUE,TRUE
8379121,guest,6,FALSE,FALSE,FALSE
8379296,guest,10,TRUE,FALSE,FALSE
8379317,facebook,125,FALSE,FALSE,FALSE
8379585,facebook,12,FALSE,FALSE,FALSE
8379649,guest,5,FALSE,FALSE,FALSE
8379693,guest,1,FALSE,FALSE,FALSE
8379726,facebook,5,FALSE,FALSE,FALSE
8379838,facebook,0,FALSE,FALSE,FALSE
8379954,guest,9,FALSE,FALSE,FALSE
8380052,guest,2,FALSE,FALSE,FALSE
8380053,facebook,26,FALSE,FALSE,FALSE
8380128,facebook,228,FALSE,FALSE,FALSE
8380172,guest,29,TRUE,TRUE,TRUE
8380180,guest,229,TRUE,TRUE,TRUE
8380264,facebook,65,FALSE,TRUE,TRUE
8380294,facebook,27,FALSE,FALSE,FALSE
8380625,guest,54,FALSE,FALSE,FALSE
8380760,guest,9,FALSE,FALSE,FALSE
8380904,facebook,4,FALSE,FALSE,FALSE
8380976,facebook,16,FALSE,FALSE,FALSE
8380991,guest,98,TRUE,TRUE,TRUE
8381125,guest,40,TRUE,FALSE,FALSE
8381229,facebook,2,FALSE,FALSE,FALSE
8381284,facebook,4,FALSE,FALSE,FALSE
8381363,guest,15,TRUE,FALSE,FALSE
8381393,guest,23,TRUE,FALSE,FALSE
8381410,facebook,25,TRUE,FALSE,FALSE
8381490,facebook,115,TRUE,FALSE,FALSE
8381533,guest,11,FALSE,FALSE,FALSE
8381578,guest,19,TRUE,TRUE,TRUE
8381672,facebook,88,TRUE,FALSE,FALSE
8381751,facebook,235,TRUE,TRUE,TRUE
8381811,guest,2,FALSE,FALSE,FALSE
8382064,guest,116,TRUE,TRUE,TRUE
8382115,facebook,41,TRUE,FALSE,FALSE
8382237,facebook,5,FALSE,FALSE,FALSE
8382255,guest,0,FALSE,FALSE,FALSE
8382301,guest,530,TRUE,FALSE,FALSE
8382352,facebook,19,TRUE,FALSE,FALSE
8382690,facebook,81,TRUE,TRUE,TRUE
8382868,guest,13,FALSE,FALSE,FALSE
8382884,guest,328,TRUE,TRUE,TRUE
8383071,facebook,34,FALSE,FALSE,FALSE
8383440,facebook,16,TRUE,FALSE,FALSE
8383543,guest,25,FALSE,FALSE,FALSE
8383569,guest,421,TRUE,TRUE,TRUE
8383778,facebook,30,FALSE,TRUE,TRUE
8383908,facebook,429,TRUE,TRUE,TRUE
8384121,guest,30,TRUE,FALSE,FALSE
8384175,guest,0,FALSE,FALSE,FALSE
8384218,facebook,14,FALSE,FALSE,FALSE
8384297,facebook,55,TRUE,FALSE,FALSE
8384349,guest,11,FALSE,FALSE,FALSE
8384506,guest,3,FALSE,FALSE,FALSE
8384687,facebook,27,FALSE,FALSE,FALSE
8384721,facebook,14,TRUE,FALSE,FALSE
8384747,guest,47,FALSE,FALSE,FALSE
8384820,guest,208,TRUE,TRUE,TRUE
8384879,facebook,1,FALSE,FALSE,FALSE
8384920,facebook,26,FALSE,FALSE,FALSE
8385177,guest,4,FALSE,FALSE,FALSE
8385221,guest,3,FALSE,FALSE,FALSE
8385418,facebook,15,FALSE,FALSE,FALSE
8385489,facebook,148,TRUE,TRUE,TRUE
8385512,guest,84,TRUE,FALSE,FALSE
8385625,guest,6,FALSE,FALSE,FALSE
8385769,facebook,1,FALSE,FALSE,FALSE
8385799,facebook,5,FALSE,FALSE,FALSE
8385834,guest,0,FALSE,FALSE,FALSE
8385996,guest,50,FALSE,FALSE,FALSE
8386022,facebook,253,TRUE,TRUE,TRUE
8386060,facebook,5,FALSE,FALSE,FALSE
8386228,guest,38,TRUE,FALSE,FALSE
8386312,guest,2,FALSE,FALSE,FALSE
8386390,facebook,16,TRUE,FALSE,FALSE
8386394,facebook,12,FALSE,FALSE,FALSE
8386421,guest,51,TRUE,FALSE,FALSE
8386590,guest,16,FALSE,FALSE,FALSE
8386786,facebook,15,FALSE,FALSE,FALSE
8387038,facebook,16,TRUE,FALSE,FALSE
8387164,guest,142,TRUE,TRUE,TRUE
8387312,guest,37,TRUE,TRUE,TRUE
8387318,facebook,1,FALSE,FALSE,FALSE
8387381,facebook,18,TRUE,FALSE,FALSE
8387471,guest,3,FALSE,FALSE,FALSE
8387584,guest,99,TRUE,FALSE,FALSE
8387601,facebook,9,FALSE,FALSE,FALSE
8387741,facebook,189,TRUE,FALSE,FALSE
8387773,guest,25,FALSE,FALSE,FALSE
8387889,guest,2,FALSE,FALSE,FALSE
8387892,facebook,172,TRUE,TRUE,TRUE
8387921,facebook,2,FALSE,FALSE,FALSE
8387939,guest,1,FALSE,FALSE,FALSE
8387981,guest,14,FALSE,FALSE,FALSE
8388050,facebook,55,FALSE,FALSE,FALSE
8388053,facebook,2,FALSE,FALSE,FALSE
8388063,guest,3,FALSE,FALSE,FALSE
8388262,guest,0,FALSE,FALSE,FALSE
8388310,facebook,0,FALSE,FALSE,FALSE
8388590,facebook,128,TRUE,FALSE,FALSE
8388686,guest,9,TRUE,FALSE,FALSE
8388810,guest,18,FALSE,FALSE,FALSE
8388859,facebook,624,TRUE,TRUE,TRUE
8388885,facebook,327,TRUE,TRUE,TRUE
8389009,guest,25,FALSE,FALSE,FALSE
8389096,guest,50,TRUE,TRUE,TRUE
8389131,facebook,5,TRUE,FALSE,FALSE
8389505,facebook,123,TRUE,FALSE,FALSE
8389628,guest,6,FALSE,FALSE,FALSE
8389908,guest,5,FALSE,FALSE,FALSE
8389992,facebook,112,TRUE,FALSE,FALSE
8390019,facebook,27,TRUE,FALSE,FALSE
8390200,guest,32,FALSE,FALSE,FALSE
8390222,guest,53,TRUE,FALSE,FALSE
8390250,facebook,125,TRUE,TRUE,TRUE
8390442,facebook,17,FALSE,FALSE,FALSE
8390600,guest,15,FALSE,FALSE,FALSE
8390659,guest,4,FALSE,FALSE,FALSE
8390686,facebook,112,TRUE,TRUE,TRUE
8390789,facebook,72,TRUE,TRUE,TRUE
8390791,guest,60,FALSE,FALSE,FALSE
8390829,guest,3,FALSE,FALSE,FALSE
8391019,facebook,2,FALSE,FALSE,FALSE
8391045,facebook,0,FALSE,FALSE,FALSE
8391270,guest,0,FALSE,FALSE,FALSE
8391356,guest,110,TRUE,TRUE,TRUE
8391392,facebook,20,FALSE,FALSE,FALSE
8391727,facebook,0,FALSE,FALSE,FALSE
8391862,guest,38,TRUE,FALSE,FALSE
8391961,guest,21,FALSE,FALSE,FALSE
8392301,facebook,91,TRUE,TRUE,TRUE
8392409,facebook,103,TRUE,TRUE,TRUE
8392461,guest,4,TRUE,FALSE,FALSE
8392475,guest,85,TRUE,FALSE,FALSE
8392541,facebook,12,TRUE,FALSE,FALSE
8392747,facebook,29,FALSE,FALSE,FALSE
8392892,guest,23,FALSE,FALSE,FALSE
8392938,guest,2,FALSE,FALSE,FALSE
8393028,facebook,56,TRUE,FALSE,FALSE
8393034,facebook,14,TRUE,TRUE,TRUE
8393042,guest,12,TRUE,FALSE,FALSE
8393074,guest,1,FALSE,FALSE,FALSE
8393211,facebook,163,TRUE,TRUE,TRUE
8393330,facebook,12,TRUE,FALSE,FALSE
8393336,guest,82,TRUE,FALSE,FALSE
8393443,guest,63,TRUE,TRUE,TRUE
8393447,facebook,9,FALSE,FALSE,FALSE
8393515,facebook,104,TRUE,FALSE,FALSE
8393571,guest,16,TRUE,FALSE,FALSE
8393789,guest,1,FALSE,FALSE,FALSE
8394004,facebook,8,FALSE,FALSE,FALSE
8394076,facebook,14,TRUE,FALSE,FALSE
8394161,guest,1,FALSE,FALSE,FALSE
8394299,guest,21,TRUE,FALSE,FALSE
8394471,facebook,7,TRUE,FALSE,FALSE
8394681,facebook,35,TRUE,FALSE,FALSE
8394959,guest,30,TRUE,TRUE,TRUE
8395065,guest,11,FALSE,FALSE,FALSE
8395144,facebook,5,TRUE,FALSE,FALSE
8395151,facebook,11,FALSE,FALSE,FALSE
8395232,guest,32,TRUE,TRUE,TRUE
8395319,guest,31,TRUE,FALSE,FALSE
8395322,facebook,33,TRUE,FALSE,FALSE
8395335,facebook,1,TRUE,FALSE,FALSE
8395403,guest,28,TRUE,FALSE,FALSE
8395479,guest,19,FALSE,FALSE,FALSE
8395817,facebook,23,FALSE,FALSE,FALSE
8395927,facebook,83,TRUE,FALSE,FALSE
8395986,guest,7,TRUE,FALSE,FALSE
8396346,guest,14,FALSE,FALSE,FALSE
8396628,facebook,111,TRUE,TRUE,TRUE
8396706,facebook,50,FALSE,FALSE,FALSE
8396789,guest,144,TRUE,FALSE,FALSE
8396883,guest,44,TRUE,FALSE,FALSE
8396920,facebook,35,FALSE,FALSE,FALSE
8397159,facebook,86,TRUE,FALSE,FALSE
8397342,guest,17,TRUE,FALSE,FALSE
8397469,guest,14,FALSE,FALSE,FALSE
8397663,facebook,40,TRUE,FALSE,FALSE
8397800,facebook,3,FALSE,FALSE,FALSE
8397955,guest,1,FALSE,FALSE,FALSE
8397961,guest,32,TRUE,FALSE,FALSE
8398108,facebook,1,FALSE,FALSE,FALSE
8398163,facebook,36,TRUE,FALSE,FALSE
8398281,guest,37,TRUE,FALSE,FALSE
8398544,guest,56,TRUE,TRUE,TRUE
8398570,facebook,19,TRUE,FALSE,FALSE
8398629,facebook,13,FALSE,FALSE,FALSE
8398840,guest,2,FALSE,FALSE,FALSE
8399110,guest,6,FALSE,FALSE,FALSE
8399287,facebook,27,TRUE,FALSE,FALSE
8399318,facebook,18,TRUE,FALSE,FALSE
8399545,guest,179,TRUE,FALSE,FALSE
8399992,guest,16,FALSE,FALSE,FALSE
8400047,facebook,7,FALSE,FALSE,FALSE
8400129,facebook,10,FALSE,FALSE,FALSE
8400474,guest,7,TRUE,FALSE,FALSE
8400634,guest,41,FALSE,FALSE,FALSE
8400816,facebook,12,FALSE,FALSE,FALSE
8400969,facebook,1,FALSE,FALSE,FALSE
8401074,guest,1,FALSE,FALSE,FALSE
8401166,guest,37,FALSE,FALSE,FALSE
8401177,facebook,45,TRUE,FALSE,FALSE
8401344,facebook,7,FALSE,FALSE,FALSE
8401484,guest,13,TRUE,FALSE,FALSE
8401555,guest,3,FALSE,FALSE,FALSE
8401601,facebook,1,FALSE,FALSE,FALSE
8401637,facebook,7,FALSE,FALSE,FALSE
8401664,guest,0,FALSE,FALSE,FALSE
8401713,guest,13,TRUE,FALSE,FALSE
8401947,facebook,22,TRUE,FALSE,FALSE
8401995,facebook,63,FALSE,FALSE,FALSE
8402107,guest,5,FALSE,FALSE,FALSE
8402121,guest,32,FALSE,FALSE,FALSE
8402149,facebook,22,TRUE,FALSE,FALSE
8402282,facebook,2,FALSE,FALSE,FALSE
8402842,guest,58,TRUE,FALSE,FALSE
8403245,guest,44,TRUE,FALSE,FALSE
8403308,facebook,186,TRUE,FALSE,FALSE
8403442,facebook,37,TRUE,FALSE,FALSE
8403470,guest,295,TRUE,TRUE,TRUE
8403483,guest,27,FALSE,FALSE,FALSE
8403600,facebook,28,FALSE,FALSE,FALSE
8403874,facebook,32,TRUE,FALSE,FALSE
8403968,guest,13,FALSE,FALSE,FALSE
8404015,guest,16,FALSE,FALSE,FALSE
8404031,facebook,1,FALSE,FALSE,FALSE
8404084,facebook,6,TRUE,FALSE,FALSE
8404219,guest,3,FALSE,FALSE,FALSE
8404744,guest,107,TRUE,TRUE,TRUE
8404851,facebook,50,TRUE,TRUE,TRUE
8404901,facebook,32,TRUE,FALSE,FALSE
8404969,guest,1,FALSE,FALSE,FALSE
8404980,guest,30,FALSE,TRUE,TRUE
8405204,facebook,40,FALSE,TRUE,TRUE
8405257,facebook,0,FALSE,FALSE,FALSE
8405264,guest,9,TRUE,FALSE,FALSE
8405555,guest,2,FALSE,FALSE,FALSE
8405616,facebook,13,FALSE,FALSE,FALSE
8405769,facebook,13,FALSE,FALSE,FALSE
8405862,guest,150,TRUE,TRUE,TRUE
8405864,guest,30,TRUE,FALSE,FALSE
8405880,facebook,37,FALSE,FALSE,FALSE
8405911,facebook,6,FALSE,FALSE,FALSE
8405961,guest,78,TRUE,FALSE,FALSE
8406143,guest,231,FALSE,FALSE,FALSE
8406150,facebook,12,FALSE,FALSE,FALSE
8406307,facebook,106,FALSE,TRUE,TRUE
8406467,guest,9,TRUE,FALSE,FALSE
8406477,guest,23,TRUE,FALSE,FALSE
8406511,facebook,10,FALSE,FALSE,FALSE
8406575,facebook,19,FALSE,FALSE,FALSE
8406714,guest,8,FALSE,FALSE,FALSE
8406718,guest,2,FALSE,FALSE,FALSE
8406748,facebook,6,FALSE,FALSE,FALSE
8406756,facebook,15,FALSE,FALSE,FALSE
8406890,guest,12,FALSE,FALSE,FALSE
8406898,guest,148,TRUE,FALSE,FALSE
8406987,facebook,9,FALSE,FALSE,FALSE
8407551,facebook,18,FALSE,FALSE,FALSE
8407724,guest,99,TRUE,TRUE,TRUE
8408036,guest,15,FALSE,FALSE,FALSE
8408058,facebook,14,FALSE,FALSE,FALSE
8408121,facebook,3,FALSE,FALSE,FALSE
8408353,guest,32,FALSE,TRUE,TRUE
8408779,guest,54,FALSE,FALSE,FALSE
8408817,facebook,2,FALSE,FALSE,FALSE
8408977,facebook,16,FALSE,FALSE,FALSE
8409080,guest,5,FALSE,FALSE,FALSE
8409227,guest,113,TRUE,FALSE,FALSE
8409240,facebook,31,FALSE,FALSE,FALSE
8409375,facebook,1337,TRUE,TRUE,TRUE
8409473,guest,3,TRUE,FALSE,FALSE
8409633,guest,58,TRUE,FALSE,FALSE
8409718,facebook,98,TRUE,FALSE,FALSE
8409916,facebook,10,FALSE,FALSE,FALSE
8409977,guest,0,FALSE,FALSE,FALSE
8410040,guest,0,FALSE,FALSE,FALSE
8410296,facebook,64,TRUE,FALSE,FALSE
8410308,facebook,0,FALSE,FALSE,FALSE
8410410,guest,11,FALSE,FALSE,FALSE
8410498,guest,4,TRUE,TRUE,TRUE
8410578,facebook,0,FALSE,FALSE,FALSE
8410668,facebook,366,TRUE,TRUE,TRUE
